LINK_ID,ROAD_NAME,교량명
1870361100,갑천도시고속도로,신일교
1860060501,장대로,유성교
1850057301,유등로,유등천좌안1교
1870002611,신탄진로,신대과도교
1840056100,대전천서로,선화교
1860674502,문화원로6번길,봉명교
1860001408,계백로,서대전IC2교
1830004400,대전로,대별교
1840161900,대전남부순환고속도로,안영교
1840056103,대전천서로,삼선교
1860071000,문화원로,유성2교
1830015100,산서로,대별교
1860629900,덕명동로,왕가교
1860410600,봉명로,원신흥교
1850060506,용문로,유등천좌안1교
1830179100,대전남부순환고속도로,이사1교
1830179100,대전남부순환고속도로,이사2교
1860604000,과학로,구성교
1830185700,통영대전고속도로,판암IC교
1860082201,대학로,카이스트교
1840194502,계룡로,수침교
1840196101,유등로,유등천좌안1교
1860408801,유성대로,신성육교
1850060804,대덕대로,괴정육교
1870198900,경부고속도로,신탄진IC교
1850020100,벌곡로,모세골교
1840191700,유등천동로,도마교
1860119400,송림로,하지2교
1840015901,대전천서로,석교
1860306705,북유성대로400번길,
1860007305,호남고속도로지선,장동교
1830179200,대전남부순환고속도로,산내JCT3교
1830179200,대전남부순환고속도로,이사2교
1860115700,가정로,신성교
1850228500,대전남부순환고속도로,
1870199601,경부고속도로,와동육교(하)
1870199601,경부고속도로,와동육교(상)
1870005703,대덕대로,문평대교
1850060900,대덕대로,괴정육교
1860214603,노은로,하기1교
1840028200,문화로,문화육교
1830056600,하상도로,목척교
1840060900,대종로,중촌고가교
1850126900,한밭대로,한밭대교
1840191801,문화로,도마교
1860339600,호남고속도로지선,유성천교(논산)
1860339600,호남고속도로지선,구암교
1830189800,경부고속도로,비룡JCT2교
1830189800,경부고속도로,비룡JCT교
1860201500,학하복용로,화산제1교
1850021800,유등로,사정교
1860638300,유성대로,신성육교
1840019701,보문산로,과례육교
1850051701,유등로,유등천좌안2교
1870196600,경부고속도로,석봉육교
1830029701,태전로,북부교
1870492001,한밭대로,한밭대교
1840025004,산성로,문화육교
1860497700,구즉세종로,봉산동교
1840166700,대전남부순환고속도로,무수4교
1870153000,장동로278번길,정안교
1830056602,하상도로,중교
1830056602,하상도로,은행교
1870494501,아리랑로,원촌육교
1840181500,한남로,한남대교
1850210200,동서대로,도안대교
1840034400,대전천서로,인창교
1830007801,충무로,보문교
1850053500,동서대로,가장교
1850065702,유등로,용문교
1850229200,대전남부순환고속도로,
1870207600,경부고속도로,가양대교
1860008900,가정로,신성육교
1830476401,중앙로,목척교
1870493100,천변도시고속도로,한샘대교
1830189400,경부고속도로,비룡JCT교
1850035500,유등로,버드내다리
2830022300,신문로,대청대교
1870018101,동서대로,비래굴다리
1840021501,대전로,천석교
1840049301,중앙로,목척교
1870493700,유등로,대화대교
1870493700,유등로,둔산대교
1840043701,대전천서로,중교
1860217900,원신흥북로,고려교
1870301501,대덕대로1527번길,현도교
1870059801,대덕대로1284번길,신일고가교
1860128200,자운로,탄동교
1850230300,대전남부순환고속도로,서대전IC교
1850052300,유등로,유등천좌안2교
1870495000,아리랑로,원촌육교
1870495000,아리랑로,
1870495000,아리랑로,원촌교
1860227100,월드컵대로,계룡대교
1870056202,천변도시고속도로,와동육교(상)
1860114101,가정로,신성교
1840185601,대전천서로,목척교
1860208400,도안대로,용계교
1850311800,갑천도시고속도로,카이스트교
1870198600,경부고속도로,신탄진IC교
1860637300,어은로,갑천대교
1840001600,대둔산로,안영교
1870072606,석봉로58번길,석봉구름다리
1830008303,충무로,
1850057201,유등로,유등천좌안1교
1850295400,동서대로,
1840194202,계룡로,계룡육교
1830178800,대전남부순환고속도로,이사1교
1860080800,한밭대로,궁동2교
1870496601,문평서로17번길,문평대교
1830128900,동부로,용윤교
1850097100,둔산남로,삼천교
1850208500,동서대로,도안호수교
1830003502,대전로,낭월다리
1860598204,관용로,
1830182300,통영대전고속도로,대별2교
1860204201,유성대로,화산1교
1870493800,천변도시고속도로,대화대교
1870493800,천변도시고속도로,둔산대교
1840018400,신기로,석교
1830476909,대전천북로,현암교
1870496700,갑천도시고속도로,문평대교
1850208000,월드컵대로,계룡대교
1830007604,옥천로,제2치수교
1860412700,유성대로,탄동교
1860212800,원신흥로,상대교
1830031206,가양로,가양교
1860688701,-,제2엑스포교
1870009803,신탄진로,현도교
1830056200,하상도로,대흥교
1870493600,유등로,대화대교
1870493600,유등로,둔산대교
1870496501,문평서로17번길,문평대교
1860014400,대덕대로,신구교
1860014400,대덕대로,문평대교
1840038100,대전천서로,대흥교
1840038100,대전천서로,인창교
1840034300,대전천서로,보문교
1840034300,대전천서로,인창교
1840042900,계룡로816번길,철도
1830030905,대전로,제1삼성교
1840065701,대둔산로,복수교
1850104300,갑천도시고속도로,만년교
1860367201,학하북로,화산제3교
1840027701,보문로,문창교
1860340400,호남고속도로지선,유성천변교
1860340400,호남고속도로지선,유성천교
1850044600,도산로,도마교
1870150302,천변도시고속도로,신대교
1870150302,천변도시고속도로,호남고속도로지선
1870362301,구즉세종로,와동육교(하)
1870485900,-,
1860112900,북유성대로,침신교
1860004004,유성대로,구암교
1840196201,-,수침교
1840196201,-,유등천좌안1교
1840052800,선화로,선화교
1870195300,경부고속도로,금강1교
1860333300,호남고속도로지선,학하1교
1840126610,운남로,무수3교
1840062900,대전천서로,세월교
1870493801,천변도시고속도로,대화대교
1830184301,통영대전고속도로,
1840010401,대둔산로,안영고가교
1870493500,천변도시고속도로,대화대교
1870493500,천변도시고속도로,둔산대교
1870496701,갑천도시고속도로,문평대교
1830056103,하상도로,대흥교
1870153400,장동로278번길,정안교
1860648903,금남구즉로,봉산교
1860648903,금남구즉로,봉산북교
1870197400,경부고속도로,경부고속도로
1830027800,중앙로,동서교
1830018300,충무로,제1치수교
1850060400,용문로,유등천좌안1교
1830181400,통영대전고속도로,대별1교
1860333800,대전남부순환고속도로,
1860065300,온천서로,장명교
1830032000,우암로,성남교
1860126100,가정북로,장동교
1850156100,하상도로,
1850038800,보문산로,버드내다리
1850231700,대전남부순환고속도로,관저2교
1860224900,도안동로,용반교
1870021300,동춘당로,비래굴다리
1870006208,신탄진로,신탄진과선교
1860007406,호남고속도로지선,장동교
1870196900,경부고속도로,경부고속도로
1850300500,벌곡로,고릿골구름다리
1850209903,동서대로,도안대교
1840185602,대전천서로,은행교
1840185602,대전천서로,목척교
1850064301,대덕대로,괴정육교
1850230000,대전남부순환고속도로,관저1교
1830007906,계족로,제2치수교
1860496701,대덕대로,화암육교
1850324600,대전남부순환고속도로,서대전IC2교
1850009804,계룡로,만년교
1870488400,한남로,한남육교(한남대방향)
1870488400,한남로,한남육교(오거리방향)
1830182200,통영대전고속도로,대별1교
1870002510,신탄진로,신대과도교
1840126704,운남로,무수4교
1870008005,대덕대로,금강제2교
1870197000,경부고속도로,석봉육교
1840036000,인창로,인창교
1830010406,계족로,가양교
1870486203,대전천북로,
1870486100,대전천북로,
1860497500,구즉세종로,문평대교
1860497500,구즉세종로,봉산동교
1860497500,구즉세종로,봉산교
1850058602,유등로,유등천좌안1교
1840059300,어덕마을로,중촌고가교
1850019200,고릿골길,고릿골구름다리
1870199000,경부고속도로,신탄진IC교
1870021500,동춘당로,비래굴다리
1850229900,대전남부순환고속도로,관저1교
1870195900,경부고속도로,석봉교
1860374000,학하북로,화산제2교
1860438700,테크노2로,한들교
1860628900,과학로,구성교
1850053801,동서대로,유등천좌안2교
1830031900,우암로,성남교
1860080700,한밭대로,궁동2교
1860007311,호남고속도로지선,설목육교
1860007311,호남고속도로지선,화암육교
1870495400,대덕대로1284번길,신일고가교
1860123401,반석서로,자족2교
1870494700,천변도시고속도로,원촌육교
1860211500,원신흥로,상대교
1870497202,대덕대로1277번길,문평대교
1860108101,은구비로,죽전교
1870152100,장동로228번길,장승교
1840009404,방아미로,무수1교
1840009404,방아미로,침산교
1870015700,오정로76번길,
1870496000,구즉세종로,문평대교
1870492002,한밭대로,한밭대교
1840065102,유등천동로,
1870150404,천변도시고속도로,철도
1870150404,천변도시고속도로,신대교
1870488701,옛신탄진로,한남육교(한남대방향)
1850208203,도안동로,용소교
1830007103,계족로,제2치수교
1870018200,동서대로,비래굴다리
1860108201,은구비로,죽전교
1870003927,신탄진로,와동육교(상)
1850336200,배재로,불티구름다리
1870009703,신탄진로,현도교
1850053901,동서대로,유등천좌안2교
1860332600,호남고속도로지선,학하2교
1840162501,대전남부순환고속도로,안영고가교
1850208202,도안동로,용소교
1840018300,신기로,석교
1830475401,인창로,인창교
1840001500,대둔산로,안영교
1850057401,가장로,유등천좌안1교
1860066300,동서대로,구덕교
1870198500,경부고속도로,신탄진IC교
1840025701,문화로,문화육교
1840022600,과례로22번길,과례육교
1860109000,은구비로,죽전교
1840196202,-,유등천좌안1교
1860307304,북유성대로400번길,유성교
1850324201,호남고속도로지선,한천육교
1830179400,통영대전고속도로,산내JCT4교
1830179400,통영대전고속도로,신내JTC5교
1860123300,반석서로,자족2교
1860109501,유성대로,신성육교
1840027200,문화로,문화육교
1870487401,한남로,한남대교
1850155900,유등로,도마교
1860011700,호남고속도로지선,무명교
1830032601,우암로,성남교
1860194500,지족동로,지족3교
1840034301,대전천서로,인창교
1870055611,산디로,
1860604100,과학로,구성교
1850324300,호남고속도로지선,한천육교
1850006901,계룡로,수침교
1830489801,-,삼선교
1830024500,동대전로,대동교
1860004301,현충원로,유성천변교
1860004301,현충원로,유성천교
1860004401,현충원로,유성천변교
1860004401,현충원로,유성천교
1840172300,대전남부순환고속도로,구완2교
1840050901,선화로,선화교
1860659301,학하로111번길,화산제3교
1860659301,학하로111번길,화산제4교
1850010200,계룡로,만년교
1830030303,태전로,북부교
1850019600,벌곡로,모세골교
1830190500,통영대전고속도로,세천2교
1830190500,통영대전고속도로,세천3교
1830191800,경부고속도로,비룡JCT교
1830191800,경부고속도로,신상1교
1840193101,유등천동로,가장교
1850019900,벌곡로,모세골교
1830056002,세천공원로,세천2교
1840000101,대둔산로,안영고가교
1850020000,벌곡로,모세골교
1850334801,-,한샘대교
1840162800,대전남부순환고속도로,안영IC교
1870057802,대덕대로1284번길,신일고가교
1850070204,대덕대로,괴정육교
1850045301,도산로,도마교
1840065700,대둔산로,복수교
1860119302,송림로,하지2교
1840043501,대흥로,대흥교
1830010301,계족로,가양교
1860118500,송림로,하지2교
1860329000,현충원로,덕명교
1870021600,동춘당로,비래굴다리
1840049300,중앙로,목척교
1870012904,오정로,
1840007301,계룡로,수침교
1870451001,한남로,한남대교
1860680405,원계산로,대정육교
1860604300,덕명동로,왕가교
1840196103,유등로,수침교
1870486900,한남로,한남대교
1860227000,월드컵대로,계룡대교
1860072400,동서대로,구덕교
1860193601,학하로,화산제3교
1860413400,신성로,신성1교
1860065404,온천서로,장명교
1830007902,계족로,제2치수교
1870195800,경부고속도로,석봉교
1830182700,통영대전고속도로,대별2교
1870195600,경부고속도로,석봉교
1840066200,대전천서로,문창교
1870053602,대전로,
1860118800,북유성대로,반석교
1840037901,인창로,인창교
1870205000,경부고속도로,비래골길
1860108301,은구비로,침신교
1850156703,하상도로,한밭대교
1840166300,대전남부순환고속도로,무수2교
1840047100,중교로,중교
1870157900,신상로,가양대교
1870157900,신상로,대전육교
1830124200,은어송로,가오교
1830491901,삼가로,대동천교
1840028403,문화로,문화육교
1870499203,한남로67번길,한남육교(한남대방향)
1860688601,-,제2엑스포교
1870004026,신탄진로,와동육교(상)
1850064100,대덕대로,괴정육교
1830032802,동서대로1572번길,성남교
1830032802,동서대로1572번길,인도교
1840013000,사정공원로,
1860105901,아리랑로,원촌교
1860387700,죽동로,죽2교
1870004022,신탄진로,회덕과선교
1860438500,테크노2로,한들교
1840164500,대전남부순환고속도로,무수1교
1840164500,대전남부순환고속도로,침산교
1840164500,대전남부순환고속도로,무수5교
2830022200,신문로,대청대교
1860217800,원신흥북로,고려교
1830475204,대전천동로,보문교
1830181100,통영대전고속도로,산내JCT2교
1870488300,한남로,한남육교(한남대방향)
1860196400,한밭대로,구암고가교
1830491902,삼가로,가양교
1830128600,동부로,용윤교
1870055701,산디로,산디로
1840061402,대전천북로,삼선교
1840061402,대전천북로,
1830015200,산서로,대별교
1850234200,대전남부순환고속도로,관저3교
1860079500,한밭대로,궁동2교
1870159000,동부로,가양대교
1860075000,문화원로,장대2교
1840057200,동서대로,현암교
1840062000,대종로,중촌고가교
1840061800,어덕마을로,중촌고가교
1830190700,통영대전고속도로,세천3교
1870489903,신상로,가양대교
1870489903,신상로,대전육교
1860012100,호남고속도로지선,무명교
1860353400,엑스포로,전민육교
1830191501,통영대전고속도로,비룡JCT1교
1830191501,통영대전고속도로,비룡JCT2교
1870481300,방두말4길,
1870160000,신상로,대전육교
1850020300,구억뜸길,모세골교
1830020101,대동복개길,대동교
1870083901,신탄진동로,석봉구름다리
1870494300,천변도시고속도로,원촌육교
1850053401,동서대로,가장교
1870018100,동서대로,비래굴다리
1870496401,구족로,문평대교
1840127202,보문산로,과례육교
1830010403,계족로,가양교
1830181600,통영대전고속도로,대별1교
1830128200,동부로,용윤교
1850204601,동서대로,도안호수교
1850067700,대덕대로,괴정육교
1860225200,도안동로,용반교
1850057202,유등로,유등천좌안1교
1860025802,진잠옛로,학하2교
1860007302,호남고속도로지선,죽동육교
1860007302,호남고속도로지선,죽동천교
1860025706,진잠옛로,학하2교
1830181000,통영대전고속도로,산내JCT교
1830056405,하상도로,보문교
1860173504,용계로94번길,용계교
1860165000,갑천로,관평교
1860629200,과학로,구성교
1840055000,우암로,삼선교
1860224800,도안동로,용반교
1860070900,문화원로,유성2교
1830008200,옥천로,제2치수교
1830008200,옥천로,제1치수교
1870003700,호남고속도로지선,경부고속도로
1870497201,대덕대로1277번길,문평대교
1840012900,사정공원로,
1850078300,대종로,용문교
1850057501,가장로,유등천좌안1교
1860307404,북유성대로400번길,유성교
1870057100,산업단지로,상서육교
1870496802,갑천도시고속도로,문평대교
1850044701,도산로,도마교
1860331802,북유성대로,유성교
1850067803,갈마로,괴정육교
1850058600,유등로,유등천좌안1교
1840028100,문화로,문화육교
1840047200,중교로,중교
1830185500,통영대전고속도로,
1830185500,통영대전고속도로,판암IC교
1860336100,대전남부순환고속도로,원내교
1860336100,대전남부순환고속도로,서대전JCT1교
1830452600,우암로,
1860131617,유성대로,화암육교
1860119108,반석동로,지족1교
1870481500,방두말1길,
1870024600,천변도시고속도로,구만교
1870024600,천변도시고속도로,대화육교
1870197200,경부고속도로,신대철교
1870197200,경부고속도로,경부고속도로
1850203202,원도안로,육교
1860064300,유성대로720번길,구암교
1830475801,대흥로,대흥교
1830057803,이사로,
1830018501,대동천좌안3길,제1치수교
1830018501,대동천좌안3길,대신교
1840049201,중앙로,목척교
1870496800,갑천도시고속도로,불무교
1830185000,통영대전고속도로,
1830476601,대전천동로,목척교
1830474223,산서로,대별4교
1830474223,산서로,산내JCT교
1850300800,벌곡로,고릿골구름다리
1830057704,이사로,
1840194301,계룡로,계룡육교램프A
1840055102,대전천서로,현암교
1870203304,경부고속도로,연축육교
1850035400,유등로,버드내다리
1840038001,인창로,인창교
1850210001,동서대로,도안대교
1860336400,호남고속도로지선,학하교
1860637101,온천동로,갑천대교
1840038201,대전천서로,인창교
1840042902,계룡로816번길,철도
1850325701,구봉로,
1860214302,노은로,하기1교
1860640000,테크노중앙로,미래북교
1840052900,대전천서로,선화교
1830191300,경부고속도로,비룡JCT2교
1830191300,경부고속도로,비룡JCT교
1850095800,갑천도시고속도로,계룡대교
1850095800,갑천도시고속도로,만년교
1860067100,박산로,구암(상)교
1860112803,유성대로,신성육교
1830190900,통영대전고속도로,세천3교
1870204900,경부고속도로,비래골길
1850067600,대덕대로,괴정육교
1870066701,신탄진로,신탄진과선교
1860196200,한밭대로,구암고가교
1870015900,대전로,
1870006108,신탄진로,신탄진과선교
1830183600,통영대전고속도로,
1860337200,계백로,원내교
1860024302,대정북로,한우물교
1860674501,문화원로6번길,봉명교
1840065800,대둔산로,복수교
1860123400,반석서로,자족2교
1870500502,-,한샘대교
1830056305,하상도로,대흥교
1860204200,유성대로,화산1교
1850308601,관저중로64번길,
1860024000,대정북로,한우물교
1860071300,대학로75번길,유성2교
1840032501,수침로,서대전육교
1850058901,괴정로,유등천좌안1교
1860654501,장대로,봉명교
1860654501,장대로,유성교
1870157300,신상로,가양대교
1850058701,유등로,유등천좌안1교
1860001311,계백로,서대전IC2교
1860026800,진잠옛로,학하2교
1860112600,가정로,신성육교
1830056404,하상도로,보문교
1830056404,하상도로,인창교
1860108701,은구비로156번길,죽전교
1860106000,아리랑로,원촌교
1840000802,대둔산로,안영고가교
1860007303,호남고속도로지선,자운육교
1870012400,한남로150번길,
1840005210,계백로,서대전육교
1860205105,동서대로,진잠교
1860070600,대학로,온천교
1860403200,유성대로,궁둥교
1840165800,대전남부순환고속도로,무수2교
1850202700,원도안로,육교
1860121100,북유성대로,반석교
1850302500,벌곡로,고릿골구름다리
1870066401,신탄진로,신탄진과선교
1860334600,호남고속도로지선,
1830447101,신인로,대신교
1840024400,대전로,천석교
1850204701,동서대로,
1860026500,진잠옛로,학하2교
1860604600,덕명동로,왕가교
1830474503,대종로,옥계교
1860070500,대학로,온천교
1830024000,동대전로,대동교
1870066402,신탄진로,신탄진과선교
1870496001,구즉세종로,문평대교
1860332501,호남고속도로지선,대정육교
1850228400,대전남부순환고속도로,
1850019601,벌곡로,고릿골구름다리
1830056003,세천공원로,세천2교
1860194100,지족동로,지족3교
1840005301,충무로,보문교
1850012801,대덕대로,대덕대교
1860205102,동서대로,진잠교
1840061301,대전천북로,선화교
1870005801,대덕대로,문평대교
1860154900,배울1로,동화울교
1850064200,대덕대로,괴정육교
1870298409,대덕대로1527번길,금강1교
1860119205,반석동로,지족1교
1870475700,신문로,대청대교
1840059401,어덕마을로,중촌고가교
1840052700,선화로,선화교
1860193800,학하로,화산제3교
1830127700,동부로,용윤교
1870496300,구족로,문평대교
1860066400,동서대로,구덕교
1870298404,대덕대로1527번길,
1860024200,유성대로,
1850058700,유등로,유등천좌안1교
1870496400,구족로,문평대교
1860380901,진잠옛로,학하교
1840192100,유등천동로,도마교
1830051901,대전천동로,중교
1840049500,대전천서로,목척교
1840049500,대전천서로,선화교
1860403000,유성대로,궁둥교
1870198800,경부고속도로,신탄진IC교
1840035901,인창로,인창교
1860078400,어은로,어은교
1830030907,대전로,제1삼성교
1850209700,동서대로,도안대교
1860335600,호남고속도로지선,학하천교
1830020304,동대전로,
1840005104,계백로,서대전육교
1850295300,동서대로,
1830018403,충무로,제1치수교
1830185200,통영대전고속도로,
1870198701,천변도시고속도로,와동육교(하)
1870482801,벚꽃길,상서교
1840056500,대전천서로,현암교
1860639300,테크노중앙로,미래남교
1850206301,원도안로,용소1교
1850020801,벌곡로,정림대교
1850305801,유등로,도마교
1870203300,경부고속도로,신대과도교
1870203300,경부고속도로,신대철교
1860597602,계백로801번길,서대전JCT2교
1860597602,계백로801번길,서대전JCT1교
1870016001,대전로,
1860204301,유성대로,화산1교
1860388400,죽동로,죽2교
1840009300,방아미로,무수1교
1840009300,방아미로,침산교
1830010103,계족로,가양교
1830181800,통영대전고속도로,대별4교
1860116000,노은로,하기1교
1860070800,한밭대로,유성대교
1870055702,산디로,
1870083900,신탄진동로,석봉구름다리
1850024201,복수남로,사정교
1830056303,하상도로,문창교
1830030200,태전로,북부교
1840056300,-,
1860198000,학하복용서로,화산제2교
1850323400,-,정림대교
1870083800,신탄진동로,석봉구름다리
1860001305,계백로,한천육교
1850038801,보문산로,버드내다리
1860604709,교촌대정로,
1860307401,북유성대로400번길,유성교
1870003500,경부고속도로,호남고속도로지선
1870003500,경부고속도로,경부고속도로
1850054000,유등로,유등천좌안2교
1850320600,관저중로64번길,
1850334104,-,관저2교
1830186500,경부고속도로,비룡교
1840180800,대전천서로,세월교
1830181300,통영대전고속도로,산내JCT2교
1840032602,수침로,서대전육교
1830007204,계족로,
1860120502,반석서로,자족2교
1840054900,우암로,삼선교
1840054901,우암로,삼선교
1860214601,노은로,하기2교
1860019800,대정남로,대정교
1870362300,구즉세종로,
1840193200,대종로,중촌고가교
1840193200,대종로,용문교
1870152200,장동로228번길,장승교
1860072100,어은로,어은교
1860337000,호남고속도로지선,복용육교
1860154404,불무로,불무교
1870002603,신탄진로,신대과도교
1850006700,계백로,유등교
1860003905,유성대로,구암교
1860057400,장대로,유성교
1860070701,한밭대로,유성대교
1870021801,경부고속도로,비래굴다리
1830492301,우암로,성남교
1860019003,한우물로,
1860334300,호남고속도로지선,
1840167000,대전남부순환고속도로,무수4교
1840026900,문화로,문화육교
1840118300,산서로,사정교
1860337400,대전남부순환고속도로,원내교
1830476602,대전천동로,목척교
1870013712,옛신탄진로,오정육교
2830023300,신탄진로,현도교
1860088105,대학로,매봉교
1840022500,과례로22번길,과례육교
1860631600,호남고속도로지선,한천육교
1870494800,천변도시고속도로,원촌육교
1860128301,외삼로8번길,유성교
1830004603,대전로,대별교
1830004603,대전로,대별3교
1870485902,-,한남대교
1870023700,천변도시고속도로,대화육교
1830451402,대전로900번길,대동천1교
1850332002,정림서로,정림대교
1870013809,옛신탄진로,
1870495401,대덕대로1284번길,신일고가교
1830007700,충무로,보문교
1830007102,계족로,
1830182900,통영대전고속도로,구도1교
1850209600,동서대로,도안대교
1840024505,대전천서로,문창교
1870013700,옛신탄진로,한남육교(한남대방향)
1870013700,옛신탄진로,한남육교(오거리방향)
1860126205,가정북로,장동교
1850058603,유등로,유등천좌안1교
1860638301,유성대로,신성육교
1860108801,은구비로156번길,죽전교
1860010902,호남고속도로지선,철도
1860010902,호남고속도로지선,호남고속도로지선
1860019400,대정남로,대정교
1860062100,온천서로,장명교
1870060001,신일서로104번길,신일고가교
1840024900,산성로,문화육교
1860116200,노은로,하기1교
1860108300,은구비로,죽전교
1860108300,은구비로,침신교
1830189700,통영대전고속도로,비룡JCT1교
1850128200,한밭대로,한밭대교
1850323500,구봉로,정림대교
1840028700,보문로,문창교
1830181200,통영대전고속도로,산내JCT교
1830474800,신기로,석교
1830185900,통영대전고속도로,판암IC교
1850136601,한밭대로,갑천대교
1830032602,우암로,성남교
1850010100,계룡로,만년교
1850325601,구봉로,
1870500101,갑천도시고속도로,원촌육교
1860155000,배울1로,동화울교
1870013500,한남로88번길,한남육교(한남대방향)
1870013500,한남로88번길,한남육교(오거리방향)
1860001410,계백로,한천육교
1840197002,대둔산로,안영교
1840060901,대종로,중촌고가교
1840037900,인창로,인창교
1860200700,학하복용로,화산제1교
1860335700,호남고속도로지선,학하천교
1830057808,이사로,
1860006300,호남고속도로지선,유성IC육교
1840028701,보문로,문창교
1830010102,계족로,가양교
1840192700,유등천동로,가장교
1870495900,구즉세종로,문평대교
1850322902,구봉로,
1860007403,호남고속도로지선,설목육교
1860007403,호남고속도로지선,화암육교
1840038200,대전천서로,인창교
1840024401,대전로,천석교
1860638800,당진영덕고속도로,유성교
1840061405,대전천북로,현암교
1870018900,한밭대로,
1870018900,한밭대로,오정육교
1870018900,한밭대로,한밭대로
1860128101,자운로,탄동교
1870018800,옛신탄진로,오정육교
1870501002,대전로1331번길,한샘대교
1840049501,대전천서로,선화교
1840053801,우암로,삼선교
1840127300,보문산로,과례육교
1860370600,학하북로,별빛교
1850324801,유등로,유등천좌안1교
1830018502,대동천좌안3길,대신교
1860156000,배울2로,배을교
1860198300,학하복용서로,화산제2교
1860674801,문화원로6번길,봉명교
1860155500,관평천변로,동화울교
1830183700,통영대전고속도로,대별3교
1870359002,구즉세종로,문평대교
1830472201,대전로906번길,대동천1교
1850311700,갑천도시고속도로,카이스트교
1860241600,천변도시고속도로,한빛대교
1860241600,천변도시고속도로,철도
1860083400,한밭대로,죽동육교
1840061406,대전천북로,선화교
1860638400,유성대로,신성육교
1860121200,북유성대로,반석교
1870496301,구족로,문평대교
1830057706,이사로,
1830472000,대전로900번길,대동천1교
1870197700,경부고속도로,신대철교
1870197700,경부고속도로,경부고속도로
1870053100,아리랑로,
1870053004,아리랑로,
1840163000,대전남부순환고속도로,안영IC교
1870157904,신상로,가양대교
1850227500,대전남부순환고속도로,서대전IC1교
1860014301,대덕대로,문평대교
1840126705,운남로,구완2교
1840126705,운남로,
1830027301,중앙로,동서교
1840168800,대전남부순환고속도로,구완1교
1870482700,벚꽃길,상서교
1850096000,갑천도시고속도로,만년교
1860007404,호남고속도로지선,하기1교
1860007404,호남고속도로지선,유성JCT2교
1860193600,학하로,화산제3교
1870489900,신상로,가양대교
1840023500,대전천서로,천석교
1870055602,산디로,산디로
1860071900,한밭대로,유성대교
1860195403,지족동로,지족3교
1870021601,동춘당로,비래굴다리
1840180900,대전천서로,세월교
1830020104,대동복개길,대동교
1870500601,-,한샘대교
1860604400,덕명동로,왕가교
1850208100,도안동로,용소교
1850208102,도안동로,용소교
1840067803,대전천서로,보문교
1830029200,대전천동로,삼선교
1860367500,학하로,화산제3교
1840065000,유등천동로,복수교
1870152600,장동로228번길,장승교
1860112601,가정로,신성육교
1840193400,대종로,용문교
1860381000,학하로,학하교
1850020201,구억뜸길,모세골교
1860631800,대전남부순환고속도로,서대전IC2교
1870021400,동춘당로,비래굴다리
1840168900,대전남부순환고속도로,구완1교
1850019300,벌곡로,고릿골구름다리
1840126613,운남로,구완2교
1860109500,유성대로,신성육교
1850336500,계백로,불티구름다리
1860498600,구즉세종로,문평대교
1870197600,경부고속도로,신대철교
1850005200,계백로,가수원교
1850005200,계백로,청림육교
1870486400,태전로,
1870021702,경부고속도로,비래굴다리
1830027001,선화로,선화교
1860071601,문화원로,유성2교
1840192101,유등천동로,도마교
1840118200,산서로,사정교
1870007912,대덕대로,금강제2교
1860109600,유성대로,신성육교
1870053002,아리랑로,
1830056403,하상도로,문창교
1830124300,은어송로,가오교
1860014300,대덕대로,신구교
1860014300,대덕대로,문평대교
1840180300,대전천서로,삼천교
1860201902,유성대로,삭제
1870013300,-,한남육교(한남대방향)
1840046801,중교로,중교
1850005000,계백로,가수원교
1870500501,-,한샘대교
1850310100,용소로,용소3교
1860012200,호남고속도로지선,무명교
1870056604,덕암로,상서육교
1870301500,대덕대로1527번길,현도교
1840196301,-,수침교
1840196301,-,유등천좌안1교
1850019100,고릿골길,고릿골구름다리
1860367200,학하북로,화산제3교
1860214000,원신흥로,상대교
1860072900,한밭대로,유성대교
1830184200,통영대전고속도로,
1860108600,은구비로,죽전교
1840061200,대종로,중촌고가교
1860004505,현충원로,덕명교
1870005701,대덕대로,문평대교
1860006000,호남고속도로지선,유성IC육교
1870500701,대전로1331번길,한샘대교
1860065304,온천서로,장명교
1830003602,대전로,낭월다리
1850136600,한밭대로,갑천대교
1840133700,은어송로,가오교
1840121401,산서로,침산2교
1860638401,유성대로,신성육교
1870018700,옛신탄진로,오정육교
1860108501,은구비로,죽전교
1870298303,대덕대로1527번길,현도교
1870298303,대덕대로1527번길,
1860118700,북유성대로,반석교
1860198800,학하복용서로,화산제2교
1850157300,대전남부순환고속도로,서대전IC2교
1840031900,계백로,서대전육교
1830347500,충무로209번길,
1860630801,유성대로298번길,삭제
1870159100,동부로,가양대교
1870497001,문평서로17번길,문평대교
1860108500,은구비로,죽전교
1860408902,유성대로,신성육교
1850332101,정림서로,정림대교
1860722800,천변도시고속화도로,한빛대교
1830030701,우암로,
1870477600,덕암로,상서교
1860070700,한밭대로,유성대교
1860200900,학하복용로,화산제1교
1860340800,호남고속도로지선,유성천교
1830447201,신인로,대신교
1840051501,어덕마을로,계룡육교
1850204600,동서대로,
1860102100,은구비로,죽동교
1860225000,도안동로,용반교
1860082203,대학로,카이스트교
1830057801,이사로,
1850323002,구봉로,
1870200100,천변도시고속도로,와동육교(하)
1870195400,경부고속도로,상서1교
1840056200,대전천서로,삼선교
1860658001,대덕대로,새터교
1860118600,송림로,하지2교
1850030201,복수동로51번길,복수교
1870057708,덕암로,상서육교
1860218400,노은로,신성육교
1860009706,유성대로,탄동교
1860023804,유성대로217번길,
